-0.31,0.24,-0.35,-0.29,-0.32,-0.04,0.12,0.16,0.15,0.11,0.13,0.05
-0.69,0.45,-0.60,-0.37,-0.27,-0.34,0.04,0.13,0.05,0.08,0.18,0.13
-0.88,0.36,-0.49,-0.03,0.03,-0.26,0.08,0.03,0.02,0.06,0.03,0.14
-0.98,0.28,-0.52,0.10,-0.04,0.07,0.08,0.02,0.05,0.06,0.01,0.01
-0.85,0.33,-0.59,-0.02,0.05,0.03,0.06,0.03,0.05,0.05,0.02,0.00
-0.84,0.37,-0.60,-0.05,0.06,0.02,0.04,0.01,0.02,0.01,0.01,0.00
-0.88,0.36,-0.61,0.01,-0.00,0.03,0.02,0.01,0.01,0.00,0.00,0.00
-0.87,0.39,-0.62,0.03,0.00,0.05,0.02,0.00,0.01,0.00,0.00,0.00
-0.86,0.37,-0.62,0.04,-0.01,0.07,0.02,0.00,0.01,0.00,0.00,0.00
-0.46,0.19,-0.49,-0.26,-0.14,0.97,0.26,0.06,0.15,0.57,0.07,2.11
-0.75,-0.26,0.44,-1.16,1.29,1.66,0.84,0.79,1.60,5.01,6.82,4.84
-1.16,0.08,1.09,-0.40,1.02,0.61,0.69,1.15,1.30,6.29,8.49,4.52
-0.77,0.55,0.65,1.12,-0.25,-0.45,0.36,0.11,0.57,0.34,1.11,0.38
-0.75,0.42,0.09,1.02,0.21,-0.34,0.09,0.01,0.12,0.14,0.02,0.16
-0.89,0.35,-0.25,0.44,0.06,-0.03,0.12,0.02,0.02,0.14,0.02,0.03
-0.95,0.41,-0.40,-0.01,0.04,-0.07,0.06,0.03,0.02,0.03,0.01,0.01
-0.90,0.50,-0.45,-0.09,0.06,-0.05,0.04,0.02,0.01,0.01,0.00,0.01
-0.86,0.46,-0.44,0.01,0.05,0.00,0.03,0.01,0.01,0.00,0.00,0.00
-0.90,0.45,-0.48,0.04,0.02,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.89,0.44,-0.49,0.01,0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.89,0.46,-0.49,-0.01,-0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-0.89,0.47,-0.49,-0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-0.89,0.46,-0.49,0.01,0.01,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.88,0.46,-0.50,0.02,-0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.66,0.46,-0.52,0.14,-0.17,0.39,0.11,0.02,0.01,0.02,0.08,0.40
-0.80,-0.31,0.42,-0.45,0.66,1.65,0.54,1.04,1.24,3.70,8.25,5.76
-1.23,-0.48,0.96,-0.55,0.65,1.27,0.64,1.47,1.43,5.03,10.85,7.23
-0.94,0.42,0.53,0.77,-0.15,-0.23,0.42,0.78,0.96,2.03,2.69,0.95
-0.60,0.54,0.13,1.20,0.14,-0.49,0.01,0.05,0.18,0.20,0.02,0.02
-0.78,0.37,-0.41,0.53,0.06,-0.28,0.05,0.01,0.05,0.23,0.04,0.08
