-0.28,0.15,-0.43,-0.16,-0.45,0.09,0.11,0.11,0.23,0.04,0.25,0.02
-0.80,0.32,-0.61,-0.43,-0.64,-0.12,0.09,0.09,0.12,0.03,0.20,0.11
-0.88,0.43,-0.46,-0.35,-0.04,-0.21,0.05,0.02,0.04,0.06,0.20,0.06
-0.79,0.46,-0.57,-0.07,0.13,0.05,0.05,0.02,0.02,0.03,0.04,0.01
-0.93,0.35,-0.52,0.06,-0.02,0.06,0.07,0.01,0.02,0.01,0.01,0.02
-0.95,0.38,-0.56,0.02,0.01,0.01,0.06,0.03,0.04,0.03,0.01,0.02
-0.88,0.45,-0.60,-0.05,0.03,0.01,0.03,0.02,0.03,0.02,0.01,0.01
-0.85,0.38,-0.56,0.01,0.00,0.06,0.03,0.00,0.01,0.01,0.00,0.01
-0.57,0.14,-0.25,-0.80,-0.65,1.13,0.31,0.07,0.60,1.96,1.06,1.77
-0.79,-0.02,0.47,-0.82,0.15,1.52,0.93,0.82,1.45,2.84,7.69,2.18
-0.85,0.45,0.75,0.59,0.82,0.04,0.65,1.03,0.88,1.32,5.61,1.80
-0.49,0.69,0.23,0.99,0.08,-0.69,0.03,0.10,0.24,0.17,0.06,0.10
-0.75,0.38,-0.29,0.56,0.00,-0.32,0.11,0.03,0.04,0.15,0.02,0.12
-0.91,0.33,-0.47,0.14,-0.03,-0.07,0.06,0.01,0.02,0.06,0.01,0.01
-0.88,0.43,-0.50,-0.01,0.03,-0.04,0.02,0.00,0.01,0.00,0.00,0.00
-0.90,0.45,-0.52,-0.02,0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.87,0.44,-0.50,-0.01,-0.00,0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.88,0.44,-0.50,0.01,-0.00,0.00,0.03,0.01,0.01,0.00,0.00,0.00
-0.90,0.44,-0.51,0.01,-0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.89,0.43,-0.51,-0.01,-0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.75,0.40,-0.56,-0.08,-0.07,0.30,0.05,0.01,0.01,0.02,0.01,0.27
-0.76,0.54,0.09,-0.48,0.22,1.54,0.49,0.28,1.13,1.21,4.13,1.93
-0.88,0.49,0.71,-0.29,0.46,1.06,1.00,1.33,1.39,3.54,6.38,4.08
-0.54,0.53,0.26,1.01,-0.05,-0.32,0.66,1.13,1.02,3.87,2.55,1.27
-0.36,0.71,-0.31,0.95,-0.54,-0.51,0.05,0.06,0.18,1.79,0.05,0.16
-0.73,0.38,-0.48,0.19,-0.39,-0.53,0.08,0.08,0.02,0.02,0.08,0.13
-0.96,0.18,-0.49,0.12,-0.10,-0.16,0.02,0.01,0.01,0.02,0.01,0.06
-0.97,0.27,-0.53,-0.01,-0.01,-0.00,0.02,0.01,0.01,0.00,0.00,0.00
-0.95,0.31,-0.54,-0.01,0.02,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.32,-0.56,-0.01,0.02,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.32,-0.56,-0.01,0.01,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.33,-0.56,-0.01,0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.91,0.33,-0.56,-0.01,0.01,0.01,0.03,0.00,0.01,0.00,0.00,0.00
-0.90,0.33,-0.55,-0.00,-0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00
-0.92,0.33,-0.56,0.00,0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.65,0.31,-0.62,-0.08,-0.11,0.73,0.13,0.01,0.02,0.06,0.06,1.24
-0.86,-0.15,0.28,-0.76,0.90,1.57,0.66,0.85,1.40,4.75,6.09,3.67
-0.87,-0.11,0.93,-0.27,0.70,0.95,0.97,1.52,1.02,6.09,6.93,3.94
-0.42,0.53,0.35,0.99,-0.46,-0.44,0.38,0.68,0.55,0.62,0.43,0.86
-0.58,0.52,-0.15,0.92,-0.26,-0.72,0.05,0.04,0.09,0.12,0.01,0.16
-0.87,0.31,-0.43,0.34,-0.16,-0.22,0.06,0.01,0.02,0.15,0.01,0.05
-0.99,0.31,-0.46,-0.01,-0.05,-0.04,0.04,0.01,0.01,0.01,0.01,0.00
-0.91,0.43,-0.47,-0.03,0.01,0.02,0.03,0.01,0.01,0.00,0.00,0.01
-0.84,0.52,-0.51,-0.03,0.03,0.03,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.42,-0.49,-0.03,0.06,-0.02,0.03,0.02,0.01,0.00,0.00,0.00
-1.00,0.33,-0.47,0.04,-0.02,-0.03,0.02,0.01,0.01,0.01,0.01,0.00
-0.88,0.40,-0.51,0.04,-0.01,-0.03,0.03,0.01,0.01,0.01,0.01,0.00
-0.88,0.44,-0.54,-0.00,0.06,0.01,0.03,0.01,0.01,0.01,0.00,0.00
-0.95,0.38,-0.54,0.02,0.01,0.03,0.02,0.01,0.01,0.01,0.00,0.00
-0.88,0.36,-0.53,0.02,-0.02,0.05,0.03,0.01,0.01,0.00,0.00,0.00
-0.62,0.22,-0.49,-0.33,-0.34,1.14,0.23,0.16,0.23,0.69,0.44,2.75
-0.91,-0.39,0.16,-0.65,0.65,1.48,1.00,1.07,1.59,4.54,6.98,3.74
-0.81,-0.17,0.87,0.26,0.66,0.07,1.00,1.75,1.17,4.97,6.93,2.18
-0.34,0.50,0.42,1.08,-0.45,-0.73,0.06,0.57,0.49,0.22,0.35,0.12
-0.73,0.39,-0.35,0.63,-0.19,-0.59,0.10,0.02,0.09,0.16,0.01,0.10
-0.95,0.26,-0.54,0.19,-0.09,-0.29,0.05,0.01,0.03,0.03,0.01,0.04
-0.88,0.28,-0.54,0.02,-0.01,-0.12,0.05,0.01,0.02,0.01,0.00,0.01
-0.90,0.31,-0.58,-0.03,0.03,-0.00,0.07,0.01,0.02,0.01,0.00,0.00
-0.93,0.27,-0.58,0.01,0.02,0.01,0.05,0.01,0.02,0.01,0.00,0.00
-0.91,0.26,-0.59,0.00,0.00,-0.00,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.29,-0.61,-0.02,0.01,0.00,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.29,-0.60,-0.01,-0.00,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.93,0.30,-0.60,-0.01,-0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.92,0.29,-0.60,0.00,0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.90,0.29,-0.59,0.01,0.00,0.02,0.03,0.00,0.01,0.00,0.00,0.00
-0.88,0.28,-0.58,0.00,-0.00,0.02,0.05,0.01,0.02,0.00,0.00,0.00
-0.90,0.29,-0.60,-0.00,-0.00,0.02,0.03,0.00,0.01,0.00,0.00,0.00
