-0.27,0.08,-0.41,-0.05,-0.09,0.04,0.09,0.13,0.21,0.01,0.01,0.00
-0.64,0.27,-0.82,-0.33,-0.27,-0.00,0.04,0.13,0.05,0.09,0.01,0.02
-0.84,0.44,-0.64,-0.91,-0.31,-0.34,0.04,0.03,0.06,0.25,0.01,0.10
-1.00,0.43,-0.32,-0.64,-0.04,-0.59,0.04,0.03,0.03,0.50,0.06,0.03
-0.97,0.28,-0.29,0.03,0.16,-0.35,0.04,0.01,0.02,0.02,0.01,0.08
-0.88,0.33,-0.44,0.02,0.10,0.03,0.03,0.02,0.02,0.01,0.00,0.05
-0.88,0.44,-0.51,-0.01,0.09,0.07,0.03,0.01,0.01,0.00,0.00,0.02
-0.89,0.42,-0.52,0.01,0.09,-0.08,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.30,-0.53,0.03,0.05,-0.06,0.04,0.01,0.01,0.00,0.00,0.00
-1.00,0.15,-0.50,0.01,0.00,-0.04,0.04,0.01,0.01,0.00,0.00,0.00
-1.00,0.12,-0.48,-0.00,-0.03,-0.07,0.04,0.00,0.01,0.00,0.00,0.00
-0.99,0.22,-0.52,0.02,-0.03,-0.03,0.04,0.01,0.01,0.00,0.00,0.00
-0.91,0.27,-0.53,-0.03,0.03,0.01,0.04,0.00,0.01,0.00,0.00,0.00
-1.00,0.29,-0.55,-0.05,0.05,0.06,0.06,0.01,0.01,0.01,0.00,0.01
-0.98,0.23,-0.51,0.08,0.06,0.02,0.08,0.02,0.02,0.02,0.01,0.01
-0.91,0.18,-0.54,0.08,0.03,-0.01,0.05,0.01,0.02,0.02,0.01,0.00
-0.96,0.22,-0.58,-0.03,-0.01,0.03,0.04,0.00,0.02,0.00,0.00,0.00
-0.93,0.22,-0.55,-0.04,0.02,0.04,0.03,0.00,0.01,0.00,0.00,0.00
-0.67,0.26,-0.88,0.21,0.22,0.74,0.21,0.01,0.21,0.12,0.07,1.28
-0.62,-0.03,-0.28,-0.81,-0.08,1.91,0.96,0.56,2.07,4.94,7.13,4.66
-0.72,-0.22,0.47,-1.07,0.95,1.22,1.49,1.19,2.19,6.02,15.92,5.90
-0.61,0.50,0.07,0.43,1.13,-0.10,0.69,1.11,1.11,2.04,8.55,1.06
-0.70,0.75,-0.34,0.56,-0.23,-0.69,0.03,0.17,0.07,0.21,0.01,0.36
-0.87,0.32,-0.56,0.17,-0.29,-0.85,0.04,0.02,0.04,0.03,0.01,0.14
-0.98,0.25,-0.55,0.11,-0.22,-0.37,0.04,0.01,0.02,0.01,0.02,0.07
-0.98,0.27,-0.44,0.10,-0.09,-0.10,0.03,0.00,0.01,0.00,0.00,0.01
-1.00,0.29,-0.41,0.09,-0.05,-0.00,0.04,0.01,0.01,0.01,0.00,0.00
-1.01,0.26,-0.43,0.05,0.01,0.02,0.04,0.01,0.01,0.01,0.00,0.00
-0.99,0.24,-0.44,0.00,0.06,0.02,0.03,0.00,0.01,0.00,0.00,0.00
-0.98,0.28,-0.46,-0.02,0.07,0.03,0.03,0.00,0.01,0.00,0.00,0.00
-0.97,0.28,-0.47,-0.01,0.07,0.02,0.03,0.00,0.01,0.00,0.00,0.00
-0.95,0.29,-0.49,-0.00,0.04,0.00,0.03,0.00,0.01,0.00,0.00,0.00
