-0.15,0.16,-0.43,-0.09,-0.18,0.02,0.03,0.17,0.23,0.01,0.04,0.00
-0.35,0.41,-0.90,-0.11,-0.45,-0.04,0.01,0.16,0.05,0.01,0.03,0.01
-0.49,0.48,-0.83,-0.13,-0.71,-0.22,0.02,0.01,0.03,0.02,0.07,0.02
-0.79,0.46,-0.53,-0.63,-0.71,-0.54,0.07,0.01,0.07,0.20,0.13,0.06
-0.95,0.35,-0.33,-0.60,-0.15,-0.48,0.04,0.02,0.01,0.23,0.24,0.12
-0.92,0.33,-0.38,-0.11,0.12,-0.06,0.03,0.02,0.01,0.03,0.02,0.06
-0.95,0.40,-0.40,-0.04,-0.00,0.07,0.03,0.01,0.01,0.01,0.00,0.00
-0.92,0.39,-0.37,-0.04,0.01,0.10,0.03,0.01,0.00,0.00,0.00,0.00
-0.39,0.50,-0.33,-0.05,-0.65,0.71,0.39,0.03,0.02,0.06,1.12,0.74
-0.40,0.19,0.62,-0.74,-2.31,2.48,0.93,0.68,0.97,1.91,3.47,1.94
-0.85,-0.81,1.14,-0.56,-0.05,2.47,1.38,1.31,1.42,5.70,19.28,3.41
-0.38,-0.29,0.87,0.60,1.48,0.87,1.01,1.92,1.17,5.24,9.91,2.42
-0.20,0.79,0.83,1.17,0.12,-0.31,0.08,0.24,0.08,1.72,0.23,1.10
-0.47,0.59,0.47,1.40,0.60,-1.11,0.01,0.06,0.09,0.12,0.05,0.10
-0.60,0.34,0.02,0.94,0.54,-0.78,0.03,0.02,0.09,0.23,0.04,0.18
-0.77,0.31,-0.33,0.29,0.19,-0.23,0.03,0.01,0.02,0.07,0.05,0.06
-0.87,0.41,-0.41,0.06,-0.05,-0.04,0.03,0.01,0.01,0.01,0.01,0.00
-0.93,0.43,-0.40,0.04,-0.08,-0.05,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.40,-0.38,0.00,-0.02,-0.05,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.43,-0.35,-0.06,0.03,-0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.93,0.44,-0.35,-0.08,0.06,-0.02,0.03,0.01,0.00,0.00,0.00,0.00
-0.93,0.44,-0.37,-0.05,0.04,-0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.93,0.44,-0.38,0.03,-0.01,-0.03,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.41,-0.39,0.07,-0.02,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.39,-0.40,0.05,0.00,0.06,0.03,0.01,0.01,0.00,0.00,0.00
-0.91,0.40,-0.41,0.05,-0.02,0.06,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.43,-0.41,-0.00,-0.00,0.05,0.03,0.01,0.01,0.01,0.00,0.00
-0.93,0.44,-0.41,-0.06,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.43,-0.41,-0.01,0.01,0.03,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.42,-0.41,-0.03,0.02,0.03,0.03,0.01,0.01,0.00,0.00,0.00
-0.88,0.44,-0.41,-0.06,0.01,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.78,0.48,-0.40,0.02,-0.16,0.13,0.04,0.01,0.01,0.01,0.03,0.03
-0.10,0.54,-0.22,-0.08,-1.64,1.14,0.47,0.06,0.23,0.10,3.43,1.34
-0.49,-0.47,0.91,-0.39,-0.86,2.85,1.37,1.35,1.12,2.17,22.32,1.55
-1.07,-1.27,1.31,-0.27,0.60,2.34,0.82,0.90,1.24,12.75,17.33,4.62
-0.47,-0.32,0.93,0.37,0.21,0.17,0.40,1.84,0.96,11.88,0.94,3.17
-0.29,0.47,0.94,1.42,0.62,-0.87,0.01,0.72,0.07,1.82,0.23,0.12
-0.46,0.43,0.46,1.71,0.56,-0.99,0.04,0.04,0.14,0.39,0.07,0.07
-0.68,0.23,-0.07,0.96,0.28,-0.63,0.03,0.01,0.09,0.20,0.02,0.09
-0.82,0.25,-0.39,0.31,0.06,-0.21,0.03,0.02,0.01,0.14,0.02,0.05
-0.90,0.36,-0.47,0.00,-0.06,-0.03,0.03,0.02,0.01,0.01,0.00,0.00
-0.94,0.36,-0.45,0.00,-0.07,-0.04,0.03,0.01,0.01,0.00,0.00,0.00
-0.97,0.35,-0.41,-0.01,-0.05,-0.04,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.41,-0.40,-0.04,-0.04,-0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.45,-0.40,-0.08,0.00,0.00,0.04,0.01,0.01,0.00,0.00,0.00
-0.96,0.43,-0.40,-0.05,0.06,0.02,0.04,0.01,0.01,0.01,0.00,0.00
-0.96,0.37,-0.40,0.06,0.04,0.03,0.04,0.01,0.01,0.00,0.00,0.00
-0.94,0.35,-0.41,0.08,-0.02,0.04,0.03,0.00,0.01,0.00,0.00,0.00
-0.95,0.37,-0.41,0.01,-0.02,0.04,0.03,0.01,0.01,0.01,0.00,0.00
-0.94,0.41,-0.40,-0.06,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.41,-0.41,-0.03,0.02,-0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.38,-0.43,-0.02,-0.00,-0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.36,-0.42,-0.06,-0.02,-0.00,0.03,0.00,0.01,0.00,0.00,0.00
-0.95,0.39,-0.40,-0.11,0.02,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.43,-0.39,-0.11,0.05,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.46,-0.40,-0.04,0.01,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.43,-0.40,-0.01,-0.00,0.03,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.42,-0.40,-0.01,0.00,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.43,-0.40,-0.01,-0.01,0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.92,0.43,-0.40,0.01,-0.02,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.87,0.43,-0.39,0.03,-0.07,0.07,0.03,0.01,0.01,0.00,0.00,0.00
-0.35,0.47,-0.29,0.01,-0.85,0.63,0.35,0.01,0.03,0.03,1.09,0.45
-0.17,0.26,0.59,-0.64,-3.00,2.01,0.86,0.33,0.88,1.72,3.94,1.36
-0.86,-0.84,1.26,-0.17,-0.26,2.57,1.27,1.11,1.25,6.44,26.06,2.42
-0.61,-1.03,1.00,0.78,1.81,1.25,0.91,1.38,1.12,7.32,11.86,3.71
-0.18,0.18,0.88,1.13,0.14,-0.49,0.11,1.12,0.10,3.58,0.29,1.32
-0.45,0.50,0.64,1.34,0.50,-1.17,0.02,0.08,0.09,0.18,0.05,0.07
-0.64,0.25,0.15,0.76,0.27,-0.84,0.04,0.01,0.08,0.20,0.05,0.17
-0.85,0.34,-0.11,0.24,0.08,-0.32,0.04,0.03,0.00,0.06,0.00,0.09
-0.94,0.43,-0.16,0.05,0.05,-0.07,0.03,0.01,0.00,0.01,0.00,0.00
-0.93,0.43,-0.18,0.04,0.02,-0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.95,0.47,-0.20,0.02,0.01,0.05,0.03,0.01,0.00,0.00,0.00,0.00
-0.94,0.48,-0.22,0.02,0.04,0.06,0.03,0.01,0.00,0.00,0.00,0.00
-0.93,0.49,-0.23,-0.01,0.05,0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.91,0.50,-0.25,-0.00,0.05,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.90,0.51,-0.26,0.04,0.03,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.92,0.49,-0.27,0.04,0.02,0.02,0.03,0.01,0.00,0.00,0.00,0.00
-0.91,0.47,-0.28,0.03,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00
-0.91,0.49,-0.29,-0.00,0.02,0.02,0.03,0.01,0.00,0.01,0.00,0.00
-0.91,0.51,-0.30,-0.02,0.04,-0.02,0.03,0.01,0.00,0.01,0.00,0.00
-0.92,0.47,-0.31,0.03,0.01,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.93,0.45,-0.31,-0.02,0.03,0.02,0.03,0.01,0.00,0.00,0.00,0.00
-0.90,0.49,-0.32,-0.05,0.04,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.86,0.50,-0.32,-0.00,-0.01,0.04,0.03,0.01,0.00,0.00,0.00,0.00
-0.27,0.53,-0.27,-0.05,-0.81,0.63,0.52,0.01,0.03,0.04,1.29,0.59
-0.05,0.24,0.70,-0.62,-2.78,2.21,1.31,0.58,0.96,2.03,5.58,1.43
-0.51,-0.83,1.19,-0.47,-0.47,2.10,1.90,1.25,1.45,4.53,22.93,3.15
