-1.50,2.37,-3.32,-0.01,-0.05,0.03,2.95,9.79,14.03,0.00,0.01,0.00
-3.50,4.55,-6.92,-0.10,-0.23,0.12,0.98,4.23,3.12,0.02,0.02,0.00
-4.36,4.81,-6.66,-0.40,-0.49,0.12,1.04,1.38,1.72,0.07,0.04,0.00
-5.88,6.43,-5.49,-0.49,-0.56,-0.16,2.38,2.57,2.08,0.06,0.03,0.07
-7.09,6.29,-3.70,-0.24,-0.26,-0.62,2.00,2.93,1.97,0.04,0.07,0.11
-7.31,4.03,-2.45,-0.20,0.08,-0.70,1.90,2.19,0.30,0.01,0.02,0.09
-7.48,2.69,-2.48,-0.18,0.07,-0.25,2.46,0.59,0.49,0.01,0.02,0.12
-8.55,2.68,-2.42,-0.06,-0.09,0.10,3.62,0.47,0.50,0.00,0.01,0.01
-9.53,2.76,-1.93,0.02,-0.03,0.15,3.64,0.46,0.23,0.01,0.01,0.01
-9.02,2.59,-1.95,0.04,0.08,0.12,3.77,0.46,0.49,0.01,0.01,0.01
-8.23,3.78,-2.92,-0.00,0.01,0.10,2.44,2.21,1.13,0.01,0.01,0.00
-8.01,4.31,-3.41,-0.06,0.04,0.04,2.31,1.43,0.53,0.02,0.02,0.00
-7.74,4.18,-3.05,-0.09,0.12,0.01,2.21,1.08,0.42,0.02,0.00,0.00
-5.84,5.11,-2.39,0.13,-0.20,0.27,8.42,1.44,0.61,0.05,0.14,0.16
-0.76,6.58,2.04,-0.32,-1.61,1.93,39.02,7.29,37.91,1.42,1.97,2.89
-5.70,-1.12,9.51,-0.26,0.05,2.52,114.34,107.68,74.35,6.77,16.63,3.99
-6.93,-6.92,10.32,-0.03,1.85,0.82,119.60,110.58,56.60,6.39,9.50,3.40
-1.28,1.54,6.86,0.62,0.57,-0.30,53.95,110.30,10.40,2.20,0.42,0.12
-4.88,4.96,4.57,1.58,0.14,-0.60,10.16,9.03,3.65,0.18,0.04,0.03
-7.50,1.66,1.11,1.10,0.04,-0.58,2.23,2.51,5.15,0.24,0.01,0.05
-8.13,1.32,-1.28,0.41,0.07,-0.30,2.43,1.47,1.05,0.19,0.00,0.06
-8.21,3.53,-1.97,0.01,0.03,-0.06,2.51,3.31,0.38,0.04,0.00,0.01
-8.51,3.76,-2.14,0.02,0.00,-0.02,2.89,2.46,0.27,0.03,0.01,0.00
-8.83,3.09,-2.13,0.01,0.02,-0.06,2.76,0.63,0.24,0.01,0.00,0.00
-8.61,3.28,-2.12,-0.08,0.11,-0.03,2.60,0.45,0.18,0.01,0.00,0.00
-8.23,3.54,-2.45,-0.17,0.14,0.02,2.56,0.75,0.36,0.01,0.00,0.00
-8.38,3.96,-2.69,-0.14,0.07,0.05,3.02,0.68,0.39,0.01,0.01,0.00
-7.91,4.27,-2.56,-0.03,0.03,0.09,3.47,0.92,0.36,0.00,0.01,0.00
-4.86,5.20,-1.74,0.24,-0.29,0.41,11.73,1.46,1.73,0.08,0.23,0.22
-1.62,4.02,4.25,-0.63,-2.29,2.05,45.99,23.13,44.71,2.89,3.51,2.27
-6.20,-3.84,9.50,-0.16,-0.58,2.11,113.67,97.05,87.68,6.40,21.11,4.64
-3.89,-4.45,8.66,1.12,2.40,0.58,185.98,131.05,97.64,4.30,9.70,2.94
1.85,3.47,4.36,1.13,1.12,0.01,89.58,68.18,38.05,2.16,1.30,0.32
-4.38,5.41,1.54,1.15,-0.15,-0.34,23.54,2.59,0.62,0.22,0.22,0.02
-8.53,3.92,1.26,0.84,-0.37,-0.48,4.20,1.89,0.92,0.04,0.04,0.04
-8.65,2.22,-0.78,0.62,-0.07,-0.41,2.79,0.72,2.33,0.08,0.03,0.05
-8.18,2.78,-2.43,0.28,0.05,-0.10,2.66,2.64,0.92,0.05,0.00,0.03
-8.36,2.98,-2.82,0.15,-0.04,0.04,3.01,2.28,0.48,0.02,0.01,0.01
-8.84,2.63,-2.65,-0.01,-0.02,-0.05,2.81,0.82,0.30,0.04,0.01,0.01
