-4.32,1.17,-1.61,-0.02,0.00,-0.03,24.51,7.04,3.33,0.01,0.00,0.00
-9.18,1.80,-3.10,0.01,0.02,-0.01,6.18,6.00,0.79,0.01,0.00,0.01
-9.16,1.06,-3.14,0.06,0.05,0.04,3.05,0.20,0.49,0.00,0.00,0.00
-9.00,0.86,-3.56,0.03,0.07,0.04,2.96,0.16,0.51,0.00,0.00,0.00
-8.75,1.32,-3.87,-0.07,0.08,0.07,2.87,0.48,0.64,0.01,0.00,0.00
-8.54,2.17,-4.09,-0.14,0.07,0.11,2.61,0.46,0.67,0.00,0.00,0.00
-8.49,2.51,-3.82,-0.02,0.04,0.14,2.64,0.38,0.70,0.03,0.00,0.00
-9.29,0.91,-3.05,0.27,0.03,0.25,5.38,8.14,0.99,0.04,0.04,0.01
-12.50,-5.75,-0.85,0.79,1.12,1.28,17.22,75.82,46.95,5.74,1.61,3.02
-4.88,-6.46,-2.74,0.12,0.95,0.69,125.80,118.09,74.93,7.36,2.25,4.75
0.49,0.61,-6.75,-0.98,-0.63,-0.80,47.06,62.40,20.08,0.75,0.47,0.29
-7.60,3.63,-5.44,-0.59,-0.92,-0.71,22.79,1.26,5.38,0.35,0.12,0.04
-9.89,2.56,-3.02,0.22,-0.52,-0.56,5.70,2.70,1.64,0.21,0.17,0.04
-8.93,0.47,-2.81,0.44,-0.13,-0.24,3.16,0.82,0.65,0.03,0.01,0.06
-9.14,0.54,-3.20,0.07,-0.05,-0.09,3.33,1.12,0.64,0.08,0.00,0.01
-9.08,1.72,-3.50,-0.11,-0.02,-0.10,3.27,0.88,0.93,0.02,0.00,0.01
-9.11,1.72,-3.55,0.04,0.01,0.01,2.98,0.47,0.71,0.01,0.00,0.01
-8.99,1.17,-3.33,0.09,0.03,0.07,2.85,0.13,0.50,0.00,0.00,0.00
-9.00,1.02,-3.56,-0.01,0.05,0.05,2.96,0.33,0.49,0.01,0.00,0.00
-8.70,1.84,-4.11,-0.11,0.09,0.04,2.89,1.18,0.94,0.01,0.00,0.00
-8.32,2.53,-4.21,-0.11,0.08,0.06,2.43,0.48,0.88,0.00,0.00,0.00
-8.68,1.97,-3.65,0.02,0.01,0.12,3.07,0.75,0.55,0.01,0.00,0.00
