-2.58,2.27,-3.24,-0.28,-0.37,-0.06,9.00,9.57,13.75,0.11,0.18,0.01
-6.47,4.19,-4.88,-0.70,-0.66,-0.42,4.31,4.56,6.37,0.05,0.06,0.12
-8.46,3.16,-2.68,-0.64,-0.31,-0.60,3.82,0.89,1.27,0.06,0.11,0.04
-8.63,2.40,-2.41,-0.32,0.09,-0.24,3.45,0.70,1.27,0.04,0.04,0.08
-8.24,2.86,-3.06,-0.13,0.11,0.05,2.70,1.16,1.34,0.01,0.02,0.01
-8.68,3.35,-3.19,-0.05,0.01,0.07,2.63,0.60,0.49,0.00,0.00,0.00
-8.63,3.22,-2.95,-0.02,0.01,0.03,2.58,0.40,0.32,0.00,0.00,0.00
-8.61,3.13,-2.99,-0.00,0.00,0.01,2.56,0.37,0.31,0.00,0.00,0.00
-8.59,3.11,-2.97,-0.00,0.01,0.01,2.55,0.36,0.31,0.00,0.00,0.00
-8.57,3.13,-3.00,0.01,0.00,0.02,2.54,0.36,0.32,0.00,0.00,0.00
-8.61,3.01,-3.05,0.02,-0.00,0.02,2.57,0.33,0.33,0.00,0.00,0.00
-8.21,2.68,-3.54,0.01,0.02,0.11,2.68,0.49,1.54,0.00,0.00,0.02
-8.30,3.41,-5.48,-0.27,-0.12,1.01,7.65,6.59,6.12,0.18,0.08,0.99
-10.36,5.37,3.66,-0.03,1.31,1.58,54.42,14.79,124.22,1.39,4.99,0.67
-10.35,4.81,6.09,0.09,1.99,0.38,113.25,44.61,123.80,1.47,4.47,2.02
-4.22,6.92,0.40,-0.00,0.20,-0.50,85.75,50.39,54.61,0.49,2.03,0.83
-1.94,8.41,1.48,0.43,-0.74,-0.62,6.70,9.14,2.55,0.13,0.09,0.12
-6.32,5.66,-0.33,0.73,-0.90,-0.66,7.68,2.53,0.46,0.05,0.06,0.07
-9.13,3.71,-1.29,0.74,-0.73,-0.35,3.94,3.08,0.45,0.05,0.09,0.03
-9.63,1.81,-2.47,0.33,-0.25,-0.23,4.87,0.98,1.69,0.09,0.08,0.00
-10.38,2.53,-3.51,0.07,0.05,-0.15,9.18,2.91,2.15,0.02,0.03,0.01
